,
Calendar_Day,Net_Value
05.02.2015 Total,"5,905,311.86"
07.02.2015 Total,"1,803,290.00"
09.02.2015 Total,"5,524,820.00"
11.02.2015 Total,"1,803,290.00"
23.02.2015 Total,"7,625,412.50"
28.02.2015 Total,"1,878,435.00"
09.03.2015 Total,"2,023,452.50"
18.03.2015 Total,"4,162,140.00"
21.03.2015 Total,"2,117,455.00"
25.03.2015 Total,"10,841,970.00"
02.04.2015 Total,"2,335,860.00"
06.04.2015 Total,"75,198.20"
15.04.2015 Total,"32,227.80"
21.04.2015 Total,"3,443,867.80"
22.04.2015 Total,"4,714,690.40"
28.04.2015 Total,"2,254,540.00"
29.04.2015 Total,"608,451.25"
30.04.2015 Total,"4,652,853.00"
15.05.2015 Total,"58,049.75"
25.05.2015 Total,"116,099.50"
06.06.2015 Total,"2,276,390.00"
09.06.2015 Total,"56,995.25"
11.06.2015 Total,"37,791.95"
18.06.2015 Total,"108,642.00"
24.06.2015 Total,"81,481.50"
26.06.2015 Total,"5,408,920.00"
29.06.2015 Total,"5,419,104.00"
01.07.2015 Total,"2,314,960.00"
06.07.2015 Total,"134,938.00"
10.07.2015 Total,"807,482.90"
14.07.2015 Total,"52,919.74"
21.07.2015 Total,"104,842.00"
23.07.2015 Total,"315,024.75"
27.07.2015 Total,"2,132,465.00"
28.07.2015 Total,"966,663.00"
29.07.2015 Total,"3,047,053.75"
30.07.2015 Total,"2,250,930.00"
06.08.2015 Total,"2,222,580.10"
14.08.2015 Total,"2,019,890.00"
17.08.2015 Total,"29,828.10"
18.08.2015 Total,"2,071,285.00"
20.08.2015 Total,"2,019,890.00"
22.08.2015 Total,"49,713.50"
25.08.2015 Total,"498,132.50"
31.08.2015 Total,"1,976,874.00"
05.09.2015 Total,"1,942,560.00"
07.09.2015 Total,"2,019,016.00"
10.09.2015 Total,"1,942,560.00"
15.09.2015 Total,"145,948.50"
16.09.2015 Total,"1,942,560.00"
22.09.2015 Total,"1,964,030.00"
25.09.2015 Total,"96,700.50"
28.09.2015 Total,"2,012,434.40"
29.09.2015 Total,"775,086.00"
30.09.2015 Total,"193,401.00"
01.10.2015 Total,"1,492,972.50"
05.10.2015 Total,"995,315.00"
06.10.2015 Total,"1,990,630.00"
08.10.2015 Total,"48,986.75"
12.10.2015 Total,"98,040.00"
13.10.2015 Total,"196,080.00"
17.10.2015 Total,"2,062,583.00"
19.10.2015 Total,"1,044,301.74"
23.10.2015 Total,"4,166,282.00"
26.10.2015 Total,"1,990,630.00"
30.10.2015 Total,"2,578,471.00"
31.10.2015 Total,"1,981,054.00"
02.11.2015 Total,"292,210.50"
03.11.2015 Total,"383,344.00"
12.11.2015 Total,"47,918.00"
16.11.2015 Total,"19,169.10"
19.11.2015 Total,"1,914,842.80"
27.11.2015 Total,"18,635.20"
30.11.2015 Total,"605,929.00"
02.12.2015 Total,"3,560,177.25"
05.12.2015 Total,"190,364.80"
14.12.2015 Total,"462,982.50"
21.12.2015 Total,"1,092,082.00"
30.12.2015 Total,"532,931.00"
31.12.2015 Total,"622,307.00"
01.01.2014 Total,"560,927.50"
02.01.2014 Total,"9,608,936.50"
03.01.2014 Total,"1,934,244.41"
04.01.2014 Total,"2,831,108.06"
06.01.2014 Total,"3,321,114.50"
07.01.2014 Total,"7,804,292.75"
08.01.2014 Total,"5,552,593.25"
09.01.2014 Total,"915,021.00"
10.01.2014 Total,"5,309,949.00"
11.01.2014 Total,"11,185,404.50"
13.01.2014 Total,"8,852,955.00"
15.01.2014 Total,"11,729,631.00"
16.01.2014 Total,"5,255,969.99"
17.01.2014 Total,"5,507,159.50"
18.01.2014 Total,"4,552,974.75"
19.01.2014 Total,"4,645,880.00"
20.01.2014 Total,"4,228,920.25"
21.01.2014 Total,"7,113,704.50"
22.01.2014 Total,"8,376,710.49"
23.01.2014 Total,"9,743,617.75"
24.01.2014 Total,"5,466,277.66"
25.01.2014 Total,"7,080,929.50"
27.01.2014 Total,"9,129,376.50"
28.01.2014 Total,"8,313,431.00"
29.01.2014 Total,"566,295.00"
30.01.2014 Total,"4,970,894.00"
31.01.2014 Total,"2,352,732.00"
03.02.2014 Total,"814,473.00"
04.02.2014 Total,"2,784,041.50"
05.02.2014 Total,"8,648,534.00"
06.02.2014 Total,"6,880,297.10"
07.02.2014 Total,"5,791,285.50"
08.02.2014 Total,"7,952,328.40"
10.02.2014 Total,"3,748,291.50"
11.02.2014 Total,"2,665,785.50"
12.02.2014 Total,"399,318.49"
13.02.2014 Total,"922,585.61"
14.02.2014 Total,"2,114,543.25"
15.02.2014 Total,"3,183,296.10"
16.02.2014 Total,"2,958,300.00"
17.02.2014 Total,"2,857,101.25"
18.02.2014 Total,"3,500,288.29"
19.02.2014 Total,"3,696,080.92"
20.02.2014 Total,"8,725,013.75"
21.02.2014 Total,"3,301,117.00"
22.02.2014 Total,"7,960,971.50"
23.02.2014 Total,"3,509,205.00"
24.02.2014 Total,"6,476,454.00"
25.02.2014 Total,"3,905,146.00"
26.02.2014 Total,"8,537,815.29"
27.02.2014 Total,"5,529,883.50"
28.02.2014 Total,"2,506,527.49"
01.03.2014 Total,"9,102,586.50"
03.03.2014 Total,"1,519,059.50"
04.03.2014 Total,"582,540.00"
05.03.2014 Total,"7,347,110.00"
06.03.2014 Total,"586,292.50"
07.03.2014 Total,"7,558,979.00"
08.03.2014 Total,"6,894,663.00"
10.03.2014 Total,"4,586,438.50"
11.03.2014 Total,"4,322,053.50"
12.03.2014 Total,"235,828.00"
13.03.2014 Total,"9,601,346.00"
14.03.2014 Total,"7,090,952.00"
15.03.2014 Total,"5,376,525.00"
18.03.2014 Total,"2,340,002.00"
20.03.2014 Total,"2,453,926.00"
25.03.2014 Total,"2,232,709.00"
28.03.2014 Total,"1,290,005.00"
29.03.2014 Total,"1,400,399.27"
31.03.2014 Total,"2,946,805.00"
03.04.2014 Total,"235,828.00"
05.04.2014 Total,"705,869.00"
10.04.2014 Total,"116,299.00"
16.04.2014 Total,"1,390,800.00"
18.04.2014 Total,"4,404,200.00"
21.04.2014 Total,"235,828.00"
23.04.2014 Total,"3,361,100.00"
24.04.2014 Total,"1,975,620.00"
25.04.2014 Total,"1,754,460.00"
28.04.2014 Total,"582,996.00"
30.04.2014 Total,"2,015,976.00"
01.05.2014 Total,"1,439,250.00"
02.05.2014 Total,"2,158,875.00"
05.05.2014 Total,"5,980,544.50"
06.05.2014 Total,"2,001,602.50"
07.05.2014 Total,"4,154,492.50"
08.05.2014 Total,"6,654,479.25"
09.05.2014 Total,"2,686,775.75"
10.05.2014 Total,"4,111,163.00"
12.05.2014 Total,"4,515,516.25"
14.05.2014 Total,"1,065,900.00"
15.05.2014 Total,"2,128,779.00"
16.05.2014 Total,"2,246,436.50"
17.05.2014 Total,"1,890,044.00"
19.05.2014 Total,"2,008,613.50"
20.05.2014 Total,"118,113.50"
21.05.2014 Total,"2,067,556.25"
22.05.2014 Total,"6,803,909.50"
23.05.2014 Total,"2,067,556.25"
24.05.2014 Total,"4,032,655.00"
26.05.2014 Total,"5,340,947.50"
27.05.2014 Total,"1,181,306.00"
28.05.2014 Total,"840,094.50"
29.05.2014 Total,"3,779,687.81"
30.05.2014 Total,"5,505,801.00"
31.05.2014 Total,"5,057,253.75"
02.06.2014 Total,"2,833,964.00"
03.06.2014 Total,"2,774,299.25"
05.06.2014 Total,"2,525,223.50"
06.06.2014 Total,"5,136,341.25"
09.06.2014 Total,"4,770,520.00"
10.06.2014 Total,"6,019,390.00"
11.06.2014 Total,"2,267,260.50"
12.06.2014 Total,"7,832,854.50"
13.06.2014 Total,"6,439,218.75"
14.06.2014 Total,"3,048,331.50"
16.06.2014 Total,"7,517,445.00"
17.06.2014 Total,"2,238,760.50"
18.06.2014 Total,"5,096,251.25"
19.06.2014 Total,"409,673.25"
20.06.2014 Total,"1,242,139.25"
21.06.2014 Total,"2,129,748.00"
23.06.2014 Total,"298,100.50"
24.06.2014 Total,"1,058,699.00"
25.06.2014 Total,"3,630,928.50"
26.06.2014 Total,"2,586,470.00"
27.06.2014 Total,"2,761,545.50"
28.06.2014 Total,"3,517,959.25"
30.06.2014 Total,"12,483,318.01"
01.07.2014 Total,"4,884,900.00"
02.07.2014 Total,"3,147,806.00"
03.07.2014 Total,"613,700.00"
15.07.2014 Total,"9,077,706.00"
16.07.2014 Total,"7,968,410.00"
17.07.2014 Total,"2,165,202.00"
18.07.2014 Total,"13,475,925.75"
19.07.2014 Total,"8,958,405.00"
21.07.2014 Total,"7,144,104.50"
22.07.2014 Total,"7,098,456.99"
23.07.2014 Total,"3,800,408.50"
24.07.2014 Total,"2,415,042.50"
25.07.2014 Total,"2,350,798.75"
26.07.2014 Total,"601,445.00"
28.07.2014 Total,"2,115,032.50"
29.07.2014 Total,"9,260,034.75"
30.07.2014 Total,"7,788,798.25"
31.07.2014 Total,"13,247,051.75"
01.08.2014 Total,"790,086.50"
02.08.2014 Total,"5,015,819.50"
04.08.2014 Total,"3,450,134.00"
05.08.2014 Total,"2,696,784.00"
06.08.2014 Total,"5,318,765.00"
07.08.2014 Total,"4,403,801.00"
08.08.2014 Total,"4,805,176.00"
09.08.2014 Total,"611,752.50"
11.08.2014 Total,"5,775,952.50"
12.08.2014 Total,"5,484,221.75"
13.08.2014 Total,"9,051,153.50"
14.08.2014 Total,"3,468,872.75"
16.08.2014 Total,"4,469,151.50"
18.08.2014 Total,"8,382,458.00"
19.08.2014 Total,"6,391,514.50"
20.08.2014 Total,"6,706,990.48"
21.08.2014 Total,"7,070,213.50"
22.08.2014 Total,"432,169.25"
23.08.2014 Total,"2,784,174.50"
25.08.2014 Total,"7,951,564.12"
26.08.2014 Total,"7,891,825.75"
27.08.2014 Total,"4,045,484.75"
28.08.2014 Total,"2,555,519.00"
29.08.2014 Total,"5,518,939.50"
30.08.2014 Total,"5,374,036.00"
01.09.2014 Total,"5,462,279.12"
02.09.2014 Total,"1,590,860.50"
03.09.2014 Total,"3,584,739.50"
04.09.2014 Total,"4,192,939.00"
05.09.2014 Total,"2,682,192.00"
06.09.2014 Total,"8,144,663.50"
08.09.2014 Total,"9,923,633.50"
09.09.2014 Total,"7,237,646.25"
10.09.2014 Total,"10,484,941.00"
11.09.2014 Total,"6,319,732.50"
12.09.2014 Total,"10,320,937.75"
13.09.2014 Total,"7,391,000.00"
14.09.2014 Total,"4,597,268.50"
15.09.2014 Total,"5,803,930.00"
16.09.2014 Total,"3,027,861.38"
17.09.2014 Total,"2,079,683.00"
18.09.2014 Total,"4,594,808.00"
20.09.2014 Total,"863,721.00"
22.09.2014 Total,"3,809,820.62"
23.09.2014 Total,"5,164,732.00"
24.09.2014 Total,"1,197,950.00"
25.09.2014 Total,"3,890,117.00"
26.09.2014 Total,"6,984,143.49"
27.09.2014 Total,"3,870,109.99"
29.09.2014 Total,"4,659,707.25"
30.09.2014 Total,"10,287,098.75"
02.10.2014 Total,"1,167,649.75"
04.10.2014 Total,"5,778,080.49"
06.10.2014 Total,"2,718,880.99"
07.10.2014 Total,"2,321,135.00"
08.10.2014 Total,"3,528,414.00"
09.10.2014 Total,"11,651,935.25"
10.10.2014 Total,"7,467,422.75"
11.10.2014 Total,"1,346,140.50"
13.10.2014 Total,"4,119,964.75"
14.10.2014 Total,"6,477,366.00"
15.10.2014 Total,"243,257.00"
16.10.2014 Total,"6,446,586.00"
17.10.2014 Total,"8,455,052.25"
18.10.2014 Total,"8,550,817.00"
20.10.2014 Total,"8,562,796.50"
21.10.2014 Total,"9,024,477.50"
22.10.2014 Total,"4,348,767.50"
27.10.2014 Total,"486,514.00"
28.10.2014 Total,"9,195,415.75"
29.10.2014 Total,"10,205,942.62"
30.10.2014 Total,"1,525,106.25"
31.10.2014 Total,"4,322,345.62"
01.11.2014 Total,"4,489,529.00"
03.11.2014 Total,"8,353,207.50"
04.11.2014 Total,"3,192,380.00"
05.11.2014 Total,"410,224.25"
06.11.2014 Total,"4,219,596.00"
07.11.2014 Total,"2,284,327.25"
08.11.2014 Total,"2,647,170.25"
10.11.2014 Total,"3,058,468.00"
11.11.2014 Total,"4,372,707.50"
12.11.2014 Total,"3,904,718.50"
13.11.2014 Total,"5,623,002.50"
14.11.2014 Total,"10,570,688.00"
15.11.2014 Total,"7,584,346.37"
17.11.2014 Total,"9,993,135.50"
18.11.2014 Total,"7,598,779.25"
20.11.2014 Total,"8,434,418.25"
21.11.2014 Total,"7,732,996.20"
22.11.2014 Total,"7,862,300.70"
24.11.2014 Total,"4,155,276.25"
25.11.2014 Total,"3,921,115.50"
26.11.2014 Total,"507,808.25"
27.11.2014 Total,"9,883,828.50"
28.11.2014 Total,"679,273.75"
29.11.2014 Total,"11,495,622.25"
01.12.2014 Total,"3,058,871.75"
02.12.2014 Total,"3,143,369.50"
03.12.2014 Total,"216,714.00"
04.12.2014 Total,"3,514,159.25"
05.12.2014 Total,"8,782,009.00"
06.12.2014 Total,"7,744,597.12"
08.12.2014 Total,"6,162,298.49"
09.12.2014 Total,"7,509,883.00"
10.12.2014 Total,"4,549,711.50"
11.12.2014 Total,"6,533,492.00"
12.12.2014 Total,"7,064,158.20"
13.12.2014 Total,"362,035.50"
15.12.2014 Total,"6,292,667.00"
16.12.2014 Total,"2,730,908.00"
17.12.2014 Total,"2,914,957.20"
18.12.2014 Total,"7,106,741.00"
19.12.2014 Total,"12,760,433.25"
20.12.2014 Total,"2,882,707.07"
22.12.2014 Total,"7,568,341.25"
23.12.2014 Total,"3,087,248.24"
24.12.2014 Total,"2,509,089.17"
25.12.2014 Total,"7,409,995.25"
26.12.2014 Total,"6,338,879.75"
27.12.2014 Total,"3,077,007.25"
29.12.2014 Total,"6,515,717.50"
30.12.2014 Total,"5,389,523.85"
31.12.2014 Total,"6,340,171.75"
01.01.2015 Total,"3,915,700.50"
02.01.2015 Total,"2,739,532.10"
03.01.2015 Total,"448,970.00"
05.01.2015 Total,"5,683,873.75"
06.01.2015 Total,"1,382,288.00"
08.01.2015 Total,"7,350,655.39"
09.01.2015 Total,"3,933,665.00"
10.01.2015 Total,"3,743,403.75"
12.01.2015 Total,"5,999,012.50"
13.01.2015 Total,"1,203,410.60"
15.01.2015 Total,"7,291,326.00"
16.01.2015 Total,"6,546,981.99"
17.01.2015 Total,"9,697,533.50"
19.01.2015 Total,"7,455,728.24"
20.01.2015 Total,"8,783,044.50"
21.01.2015 Total,"184,148.00"
22.01.2015 Total,"11,764,485.55"
23.01.2015 Total,"6,147,828.10"
24.01.2015 Total,"7,386,345.00"
27.01.2015 Total,"8,725,231.30"
28.01.2015 Total,"3,945,568.50"
29.01.2015 Total,"9,849,718.73"
30.01.2015 Total,"9,519,592.80"
31.01.2015 Total,"9,611,473.00"
02.02.2015 Total,"4,216,289.05"
03.02.2015 Total,"2,162,333.00"
04.02.2015 Total,"807,799.25"
05.02.2015 Total,"10,893,887.50"
06.02.2015 Total,"11,074,544.25"
07.02.2015 Total,"13,646,598.00"
09.02.2015 Total,"7,816,059.45"
10.02.2015 Total,"7,951,471.50"
11.02.2015 Total,"12,915,044.80"
12.02.2015 Total,"5,561,822.50"
13.02.2015 Total,"6,391,191.50"
14.02.2015 Total,"7,182,399.00"
16.02.2015 Total,"4,706,152.75"
17.02.2015 Total,"3,873,178.50"
18.02.2015 Total,"10,606,165.75"
19.02.2015 Total,"4,657,832.90"
20.02.2015 Total,"3,534,864.50"
21.02.2015 Total,"328,942.25"
23.02.2015 Total,"1,858,947.65"
24.02.2015 Total,"2,692,889.00"
25.02.2015 Total,"3,945,475.87"
26.02.2015 Total,"2,567,074.31"
27.02.2015 Total,"3,217,545.49"
28.02.2015 Total,"1,517,406.50"
02.03.2015 Total,"5,492,175.15"
03.03.2015 Total,"2,590,536.00"
04.03.2015 Total,"12,870,533.50"
05.03.2015 Total,"2,693,288.00"
07.03.2015 Total,"4,143,520.00"
09.03.2015 Total,"5,742,556.19"
10.03.2015 Total,"7,690,463.75"
11.03.2015 Total,"18,539,631.41"
12.03.2015 Total,"2,322,484.00"
14.03.2015 Total,"2,092,403.50"
16.03.2015 Total,"2,233,678.00"
17.03.2015 Total,"3,897,033.00"
18.03.2015 Total,"4,274,857.50"
19.03.2015 Total,"8,126,138.50"
20.03.2015 Total,"6,193,031.00"
21.03.2015 Total,"6,808,593.00"
23.03.2015 Total,"9,393,497.39"
24.03.2015 Total,"3,544,383.50"
25.03.2015 Total,"9,466,737.65"
26.03.2015 Total,"204,041.00"
27.03.2015 Total,"1,645,628.95"
28.03.2015 Total,"51,661.00"
30.03.2015 Total,"7,304,018.00"
31.03.2015 Total,"5,522,236.00"
02.04.2015 Total,"751,782.50"
03.04.2015 Total,"4,450,854.50"
06.04.2015 Total,"6,647,102.50"
07.04.2015 Total,"3,430,307.50"
08.04.2015 Total,"4,292,660.50"
09.04.2015 Total,"5,822,056.00"
10.04.2015 Total,"4,495,305.00"
11.04.2015 Total,"544,606.50"
13.04.2015 Total,"2,436,655.00"
14.04.2015 Total,"9,286,535.00"
16.04.2015 Total,"2,019,358.00"
17.04.2015 Total,"2,289,215.00"
18.04.2015 Total,"427,538.00"
20.04.2015 Total,"3,878,109.00"
21.04.2015 Total,"2,847,463.49"
22.04.2015 Total,"13,646,759.50"
24.04.2015 Total,"562,020.00"
25.04.2015 Total,"667,555.50"
27.04.2015 Total,"3,167,224.00"
28.04.2015 Total,"4,574,459.00"
29.04.2015 Total,"3,449,896.50"
30.04.2015 Total,"6,119,729.00"
02.05.2015 Total,"2,398,256.00"
04.05.2015 Total,"1,703,129.60"
06.05.2015 Total,"5,014,137.99"
07.05.2015 Total,"226,632.00"
09.05.2015 Total,"1,333,686.00"
11.05.2015 Total,"1,116,962.50"
13.05.2015 Total,"314,041.50"
14.05.2015 Total,"561,260.00"
16.05.2015 Total,"112,252.00"
21.05.2015 Total,"1,122,520.00"
28.05.2015 Total,"224,504.00"
30.05.2015 Total,"1,444,826.50"
01.06.2015 Total,"9,525,840.00"
02.06.2015 Total,"6,003,933.50"
03.06.2015 Total,"770,535.50"
04.06.2015 Total,"495,415.50"
05.06.2015 Total,"880,707.00"
06.06.2015 Total,"225,701.00"
08.06.2015 Total,"726,818.40"
09.06.2015 Total,"3,649,197.00"
11.06.2015 Total,"14,016,024.50"
12.06.2015 Total,"324,273.00"
13.06.2015 Total,"3,206,249.99"
15.06.2015 Total,"106,875.00"
16.06.2015 Total,"1,936,289.98"
17.06.2015 Total,"213,750.00"
18.06.2015 Total,"3,331,583.50"
19.06.2015 Total,"2,644,372.50"
20.06.2015 Total,"2,791,152.25"
22.06.2015 Total,"1,591,810.50"
23.06.2015 Total,"3,630,054.50"
24.06.2015 Total,"317,404.50"
25.06.2015 Total,"4,074,521.50"
26.06.2015 Total,"6,541,300.05"
27.06.2015 Total,"4,651,862.62"
29.06.2015 Total,"14,779,815.00"
30.06.2015 Total,"4,455,063.00"
01.07.2015 Total,"6,210,910.00"
02.07.2015 Total,"4,192,787.00"
03.07.2015 Total,"4,243,194.00"
04.07.2015 Total,"3,304,071.50"
06.07.2015 Total,"5,358,057.00"
07.07.2015 Total,"1,766,013.90"
08.07.2015 Total,"1,375,562.00"
10.07.2015 Total,"3,253,849.75"
11.07.2015 Total,"2,526,468.00"
13.07.2015 Total,"3,141,849.50"
14.07.2015 Total,"1,661,179.50"
15.07.2015 Total,"1,263,234.00"
17.07.2015 Total,"3,329,550.50"
18.07.2015 Total,"2,517,856.25"
20.07.2015 Total,"2,508,731.50"
21.07.2015 Total,"3,569,249.75"
22.07.2015 Total,"6,115,777.00"
23.07.2015 Total,"4,820,784.50"
24.07.2015 Total,"4,756,013.50"
25.07.2015 Total,"953,771.50"
27.07.2015 Total,"8,306,776.25"
28.07.2015 Total,"423,662.00"
29.07.2015 Total,"4,674,427.50"
30.07.2015 Total,"3,173,437.00"
31.07.2015 Total,"2,279,382.50"
04.08.2015 Total,"3,910,993.23"
05.08.2015 Total,"51,029.25"
06.08.2015 Total,"6,136,171.60"
07.08.2015 Total,"517,940.00"
08.08.2015 Total,"1,291,349.25"
10.08.2015 Total,"924,820.25"
11.08.2015 Total,"3,301,782.00"
12.08.2015 Total,"306,175.50"
13.08.2015 Total,"3,386,275.00"
14.08.2015 Total,"4,735,161.00"
17.08.2015 Total,"7,544,311.00"
18.08.2015 Total,"5,226,767.00"
19.08.2015 Total,"4,690,140.50"
20.08.2015 Total,"3,456,049.65"
21.08.2015 Total,"503,262.50"
22.08.2015 Total,"2,669,096.24"
24.08.2015 Total,"197,714.00"
25.08.2015 Total,"1,432,025.25"
26.08.2015 Total,"1,010,196.75"
27.08.2015 Total,"3,200,797.00"
28.08.2015 Total,"3,820,391.75"
31.08.2015 Total,"8,813,738.99"
01.09.2015 Total,"5,762,583.63"
02.09.2015 Total,"3,546,027.00"
03.09.2015 Total,"4,153,457.00"
04.09.2015 Total,"9,985,744.50"
05.09.2015 Total,"2,638,886.25"
07.09.2015 Total,"4,738,329.25"
08.09.2015 Total,"7,420,575.87"
09.09.2015 Total,"8,379,323.00"
10.09.2015 Total,"1,813,084.50"
11.09.2015 Total,"1,390,363.00"
12.09.2015 Total,"475,427.50"
14.09.2015 Total,"4,843,394.50"
15.09.2015 Total,"2,208,645.50"
16.09.2015 Total,"6,186,679.77"
19.09.2015 Total,"1,009,185.00"
21.09.2015 Total,"4,019,958.25"
22.09.2015 Total,"2,645,621.75"
23.09.2015 Total,"3,977,422.00"
24.09.2015 Total,"536,408.00"
25.09.2015 Total,"2,126,185.50"
26.09.2015 Total,"3,048,184.25"
28.09.2015 Total,"5,295,266.75"
29.09.2015 Total,"1,680,963.25"
30.09.2015 Total,"3,514,344.50"
01.10.2015 Total,"1,610,098.00"
02.10.2015 Total,"194,978.00"
03.10.2015 Total,"1,562,522.00"
05.10.2015 Total,"2,202,850.50"
06.10.2015 Total,"490,029.00"
07.10.2015 Total,"3,196,816.50"
08.10.2015 Total,"928,273.50"
09.10.2015 Total,"3,040,128.25"
10.10.2015 Total,"3,346,446.25"
12.10.2015 Total,"4,020,523.50"
13.10.2015 Total,"1,561,914.00"
14.10.2015 Total,"1,845,797.75"
15.10.2015 Total,"4,196,796.00"
16.10.2015 Total,"583,699.00"
17.10.2015 Total,"5,094,427.25"
19.10.2015 Total,"3,710,215.50"
20.10.2015 Total,"2,107,708.00"
21.10.2015 Total,"3,367,859.25"
23.10.2015 Total,"5,219,205.00"
24.10.2015 Total,"3,085,647.50"
26.10.2015 Total,"2,111,204.00"
27.10.2015 Total,"2,012,019.25"
28.10.2015 Total,"4,403,734.50"
29.10.2015 Total,"2,774,579.49"
30.10.2015 Total,"5,661,325.48"
31.10.2015 Total,"4,437,459.50"
02.11.2015 Total,"1,834,098.50"
03.11.2015 Total,"1,885,460.25"
04.11.2015 Total,"3,346,992.49"
05.11.2015 Total,"2,028,485.60"
06.11.2015 Total,"3,044,949.50"
07.11.2015 Total,"1,047,935.50"
09.11.2015 Total,"2,923,363.75"
13.11.2015 Total,"234,483.75"
16.11.2015 Total,"799,087.75"
17.11.2015 Total,"2,689,155.50"
18.11.2015 Total,"1,374,873.25"
19.11.2015 Total,"3,511,971.40"
20.11.2015 Total,"3,128,753.75"
21.11.2015 Total,"6,424,838.60"
23.11.2015 Total,"3,818,306.50"
24.11.2015 Total,"274,930.00"
25.11.2015 Total,"1,394,286.50"
26.11.2015 Total,"4,705,635.00"
27.11.2015 Total,"1,336,745.00"
28.11.2015 Total,"4,942,826.25"
30.11.2015 Total,"3,376,585.00"
02.12.2015 Total,"3,541,291.24"
03.12.2015 Total,"2,671,371.50"
04.12.2015 Total,"2,961,800.75"
05.12.2015 Total,"3,296,395.50"
07.12.2015 Total,"4,246,813.50"
08.12.2015 Total,"545,575.50"
09.12.2015 Total,"2,045,198.00"
10.12.2015 Total,"3,558,799.75"
11.12.2015 Total,"1,177,202.00"
12.12.2015 Total,"3,900,802.12"
14.12.2015 Total,"2,757,299.00"
15.12.2015 Total,"2,623,201.75"
16.12.2015 Total,"255,127.72"
17.12.2015 Total,"3,971,175.75"
18.12.2015 Total,"6,631,106.40"
19.12.2015 Total,"1,146,248.62"
21.12.2015 Total,"3,183,720.75"
22.12.2015 Total,"4,871,984.75"
23.12.2015 Total,"2,408,314.12"
24.12.2015 Total,"3,643,991.00"
25.12.2015 Total,"2,661,168.50"
26.12.2015 Total,"3,826,581.00"
28.12.2015 Total,"1,427,071.00"
29.12.2015 Total,"4,483,795.75"
30.12.2015 Total,"2,664,987.50"
31.12.2015 Total,"14,477,807.62"
08.01.2014 Total,"1,519,268.50"
13.01.2014 Total,"2,054,071.00"
15.01.2014 Total,"3,489,737.12"
24.01.2014 Total,"569,715.00"
25.01.2014 Total,"113,943.00"
29.01.2014 Total,"1,003,741.50"
04.02.2014 Total,"277,281.25"
06.02.2014 Total,"368,480.77"
09.02.2014 Total,"2,979,125.89"
10.02.2014 Total,"290,391.25"
12.02.2014 Total,"100,817.32"
13.02.2014 Total,"1,676,405.15"
14.02.2014 Total,"609,821.62"
22.02.2014 Total,"116,698.00"
25.02.2014 Total,"523,312.25"
28.02.2014 Total,"449,939.00"
10.03.2014 Total,"144,730.12"
19.03.2014 Total,"582,350.00"
21.03.2014 Total,"149,353.06"
25.03.2014 Total,"1,725,986.12"
29.03.2014 Total,"807,964.31"
31.03.2014 Total,"523,274.25"
11.04.2014 Total,"100,935.83"
14.04.2014 Total,"1,728,667.50"
18.04.2014 Total,"549,457.67"
22.04.2014 Total,"463,752.00"
25.04.2014 Total,"164,772.75"
26.04.2014 Total,"383,487.45"
29.04.2014 Total,"1,172,300.00"
30.04.2014 Total,"2,189,797.49"
06.05.2014 Total,"2,089,615.72"
07.05.2014 Total,"59,151.75"
09.05.2014 Total,"834,451.50"
10.05.2014 Total,"1,207,640.00"
17.05.2014 Total,"2,490,932.06"
22.05.2014 Total,"1,028,465.25"
24.05.2014 Total,"1,886,624.00"
26.05.2014 Total,"5,324,752.61"
29.05.2014 Total,"236,151.00"
30.05.2014 Total,"5,045,453.80"
31.05.2014 Total,"980,706.37"
05.06.2014 Total,"1,886,624.00"
06.06.2014 Total,"1,826,313.25"
12.06.2014 Total,"4,082,663.00"
13.06.2014 Total,"3,871,164.50"
14.06.2014 Total,"341,724.50"
17.06.2014 Total,"1,639,681.00"
18.06.2014 Total,"176,163.24"
19.06.2014 Total,"812,202.50"
20.06.2014 Total,"34,071.75"
21.06.2014 Total,"939,892.00"
24.06.2014 Total,"1,489,324.50"
25.06.2014 Total,"3,991,368.00"
26.06.2014 Total,"56,786.25"
30.06.2014 Total,"6,831,244.79"
07.07.2014 Total,"4,458,768.00"
09.07.2014 Total,"1,801,523.00"
10.07.2014 Total,"5,518,301.57"
17.07.2014 Total,"968,392.00"
18.07.2014 Total,"363,147.00"
21.07.2014 Total,"489,250.00"
25.07.2014 Total,"1,923,066.00"
26.07.2014 Total,"1,503,774.00"
29.07.2014 Total,"966,568.00"
30.07.2014 Total,"605,245.00"
31.07.2014 Total,"5,035,528.20"
05.08.2014 Total,"1,987,856.00"
07.08.2014 Total,"1,062,620.60"
09.08.2014 Total,"1,588,086.50"
13.08.2014 Total,"3,499,728.75"
14.08.2014 Total,"738,378.00"
18.08.2014 Total,"1,914,031.50"
19.08.2014 Total,"994,906.50"
20.08.2014 Total,"610,565.00"
21.08.2014 Total,"2,342,054.00"
25.08.2014 Total,"3,069,355.00"
30.08.2014 Total,"2,259,872.35"
01.09.2014 Total,"242,933.99"
05.09.2014 Total,"1,507,505.60"
09.09.2014 Total,"366,339.00"
13.09.2014 Total,"720,195.00"
18.09.2014 Total,"3,627,411.60"
22.09.2014 Total,"2,073,335.10"
23.09.2014 Total,"1,238,249.00"
25.09.2014 Total,"974,367.50"
29.09.2014 Total,"2,913,332.70"
30.09.2014 Total,"1,734,954.60"
